ControlStation,magnitude,year,month,day,date,Measurement,meanValue,maxValue,minValue,unit
35,Temperature,2019,1,8,2019-01-08,28079035_83_98_19_01_08,18.166666666666668,28.0,11.0,ºC
24,Temperature,2019,1,8,2019-01-08,28079024_83_98_19_01_08,112.58333333333333,347.0,22.0,ºC
4,Temperature,2019,1,8,2019-01-08,28079004_83_98_19_01_08,19.666666666666668,34.0,9.0,ºC
107,Precipitation,2019,1,8,2019-01-08,28079107_89_98_19_01_08,77.125,138.0,34.0,l/m^2
110,Temperature,2019,1,8,2019-01-08,28079110_83_98_19_01_08,3.191666666666666,12.7,0.4,ºC
102,Temperature,2019,1,8,2019-01-08,28079102_83_98_19_01_08,1.125,2.8,0.4,ºC
107,Temperature,2019,1,8,2019-01-08,28079107_83_98_19_01_08,186.04166666666666,463.0,8.0,ºC
104,Precipitation,2019,1,8,2019-01-08,28079104_89_98_19_01_08,54.0,112.0,5.0,l/m^2
54,Precipitation,2019,1,8,2019-01-08,28079054_89_98_19_01_08,16.291666666666668,35.0,5.0,l/m^2
56,Precipitation,2019,1,8,2019-01-08,28079056_89_98_19_01_08,0.5791666666666667,1.4,0.1,l/m^2
58,Temperature,2019,1,8,2019-01-08,28079058_83_98_19_01_08,276.1666666666667,757.0,96.0,ºC
59,Precipitation,2019,1,8,2019-01-08,28079059_89_98_19_01_08,20.924166666666665,42.42,2.18,l/m^2
56,Temperature,2019,1,8,2019-01-08,28079056_83_98_19_01_08,10.208333333333334,21.0,5.0,ºC
106,Precipitation,2019,1,8,2019-01-08,28079106_89_98_19_01_08,12.0,31.0,1.0,l/m^2
38,Temperature,2019,1,8,2019-01-08,28079038_83_98_19_01_08,181.70833333333334,939.0,19.0,ºC
103,Temperature,2019,1,8,2019-01-08,28079103_83_98_19_01_08,60.25,153.0,12.0,ºC
39,Precipitation,2019,1,8,2019-01-08,28079039_89_98_19_01_08,73.125,471.0,1.0,l/m^2
103,Precipitation,2019,1,8,2019-01-08,28079103_89_98_19_01_08,91.20833333333333,338.0,16.0,l/m^2
104,Temperature,2019,1,8,2019-01-08,28079104_83_98_19_01_08,17.9375,38.93,2.13,ºC
102,Precipitation,2019,1,8,2019-01-08,28079102_89_98_19_01_08,65.66666666666667,169.0,13.0,l/m^2
54,Temperature,2019,1,8,2019-01-08,28079054_83_98_19_01_08,40.875,147.0,3.0,ºC
106,Temperature,2019,1,8,2019-01-08,28079106_83_98_19_01_08,44.75,135.0,4.0,ºC
59,Temperature,2019,1,8,2019-01-08,28079059_83_98_19_01_08,0.7916666666666666,1.7,0.4,ºC
39,Precipitation,2019,1,9,2019-01-09,28079039_89_98_19_01_09,158.08333333333334,507.0,23.0,l/m^2
56,Precipitation,2019,1,9,2019-01-09,28079056_89_98_19_01_09,64.20833333333333,143.0,12.0,l/m^2
35,Temperature,2019,1,9,2019-01-09,28079035_83_98_19_01_09,0.5166666666666667,1.2,0.2,ºC
54,Precipitation,2019,1,9,2019-01-09,28079054_89_98_19_01_09,58.833333333333336,126.0,14.0,l/m^2
106,Temperature,2019,1,9,2019-01-09,28079106_83_98_19_01_09,0.5208333333333334,2.6,0.1,ºC
56,Temperature,2019,1,9,2019-01-09,28079056_83_98_19_01_09,13.174999999999999,44.02,6.67,ºC
104,Precipitation,2019,1,9,2019-01-09,28079104_89_98_19_01_09,23.666666666666668,53.0,1.0,l/m^2
110,Temperature,2019,1,9,2019-01-09,28079110_83_98_19_01_09,1.8041666666666663,2.12,1.67,ºC
106,Precipitation,2019,1,9,2019-01-09,28079106_89_98_19_01_09,269.25,593.0,70.0,l/m^2
102,Temperature,2019,1,9,2019-01-09,28079102_83_98_19_01_09,196.66666666666666,547.0,52.0,ºC
108,Temperature,2019,1,9,2019-01-09,28079108_83_98_19_01_09,12.708333333333334,25.0,5.0,ºC
103,Precipitation,2019,1,9,2019-01-09,28079103_89_98_19_01_09,2.5749999999999997,5.9,0.8,l/m^2
109,Temperature,2019,1,9,2019-01-09,28079109_83_98_19_01_09,1.0041666666666667,3.6,0.2,ºC
104,Temperature,2019,1,9,2019-01-09,28079104_83_98_19_01_09,0.7791666666666667,1.8,0.4,ºC
8,Temperature,2019,1,9,2019-01-09,28079008_83_98_19_01_09,15.5,24.0,11.0,ºC
59,Precipitation,2019,1,9,2019-01-09,28079059_89_98_19_01_09,0.41666666666666674,0.9,0.2,l/m^2
18,Temperature,2019,1,9,2019-01-09,28079018_83_98_19_01_09,49.333333333333336,101.0,14.0,ºC
103,Temperature,2019,1,9,2019-01-09,28079103_83_98_19_01_09,16.875,34.0,4.0,ºC
108,Precipitation,2019,1,9,2019-01-09,28079108_89_98_19_01_09,4.0791666666666675,16.4,0.8,l/m^2
59,Temperature,2019,1,9,2019-01-09,28079059_83_98_19_01_09,0.6166666666666667,2.3,0.2,ºC
107,Temperature,2019,1,9,2019-01-09,28079107_83_98_19_01_09,378.5416666666667,888.0,46.0,ºC
114,Temperature,2019,1,9,2019-01-09,28079114_83_98_19_01_09,0.8666666666666667,4.5,0.2,ºC
38,Temperature,2019,1,9,2019-01-09,28079038_83_98_19_01_09,25.708333333333332,67.0,7.0,ºC
111,Temperature,2019,1,9,2019-01-09,28079111_83_98_19_01_09,0.5833333333333334,1.9,0.1,ºC
115,Temperature,2019,1,9,2019-01-09,28079115_83_98_19_01_09,23.488333333333333,44.12,4.97,ºC
113,Temperature,2019,1,9,2019-01-09,28079113_83_98_19_01_09,3.429166666666667,19.2,0.3,ºC
36,Temperature,2019,1,9,2019-01-09,28079036_83_98_19_01_09,12.291666666666666,24.0,8.0,ºC
112,Temperature,2019,1,9,2019-01-09,28079112_83_98_19_01_09,88.79166666666667,552.0,1.0,ºC
24,Temperature,2019,1,9,2019-01-09,28079024_83_98_19_01_09,8.958333333333334,28.0,1.0,ºC
54,Temperature,2019,1,9,2019-01-09,28079054_83_98_19_01_09,13.791666666666666,24.0,9.0,ºC
58,Temperature,2019,1,9,2019-01-09,28079058_83_98_19_01_09,0.2541666666666667,1.1,0.1,ºC
24,Precipitation,2019,1,9,2019-01-09,28079024_89_98_19_01_09,43.5,247.0,1.0,l/m^2
4,Temperature,2019,1,9,2019-01-09,28079004_83_98_19_01_09,93.25,179.0,33.0,ºC
102,Precipitation,2019,1,9,2019-01-09,28079102_89_98_19_01_09,16.166666666666668,36.0,10.0,l/m^2
107,Precipitation,2019,1,9,2019-01-09,28079107_89_98_19_01_09,103.875,358.0,15.0,l/m^2
109,Temperature,2019,1,10,2019-01-10,28079109_83_98_19_01_10,57.458333333333336,221.0,1.0,ºC
104,Precipitation,2019,1,10,2019-01-10,28079104_89_98_19_01_10,0.8583333333333334,1.6,0.4,l/m^2
24,Temperature,2019,1,10,2019-01-10,28079024_83_98_19_01_10,9.066666666666668,37.69,3.05,ºC
102,Temperature,2019,1,10,2019-01-10,28079102_83_98_19_01_10,0.30416666666666664,0.7,0.1,ºC
108,Precipitation,2019,1,10,2019-01-10,28079108_89_98_19_01_10,27.333333333333332,155.0,1.0,l/m^2
54,Temperature,2019,1,10,2019-01-10,28079054_83_98_19_01_10,69.75,220.0,17.0,ºC
56,Temperature,2019,1,10,2019-01-10,28079056_83_98_19_01_10,1.2374999999999998,3.4,0.3,ºC
54,Precipitation,2019,1,10,2019-01-10,28079054_89_98_19_01_10,59.583333333333336,123.0,29.0,l/m^2
102,Precipitation,2019,1,10,2019-01-10,28079102_89_98_19_01_10,5.304166666666666,17.5,0.6,l/m^2
113,Temperature,2019,1,10,2019-01-10,28079113_83_98_19_01_10,0.4958333333333333,1.8,0.2,ºC
59,Temperature,2019,1,10,2019-01-10,28079059_83_98_19_01_10,55.5,138.0,15.0,ºC
114,Temperature,2019,1,10,2019-01-10,28079114_83_98_19_01_10,72.875,249.0,1.0,ºC
115,Temperature,2019,1,10,2019-01-10,28079115_83_98_19_01_10,125.25,309.0,22.0,ºC
112,Temperature,2019,1,10,2019-01-10,28079112_83_98_19_01_10,10.791666666666666,23.0,2.0,ºC
18,Temperature,2019,1,10,2019-01-10,28079018_83_98_19_01_10,0.13083333333333333,0.35,0.05,ºC
103,Temperature,2019,1,10,2019-01-10,28079103_83_98_19_01_10,1.6758333333333333,1.95,1.61,ºC
56,Precipitation,2019,1,10,2019-01-10,28079056_89_98_19_01_10,18.583333333333332,52.0,1.0,l/m^2
4,Temperature,2019,1,10,2019-01-10,28079004_83_98_19_01_10,112.83333333333333,458.0,16.0,ºC
111,Temperature,2019,1,10,2019-01-10,28079111_83_98_19_01_10,27.458333333333332,48.0,13.0,ºC
103,Precipitation,2019,1,10,2019-01-10,28079103_89_98_19_01_10,82.20833333333333,262.0,10.0,l/m^2
8,Temperature,2019,1,10,2019-01-10,28079008_83_98_19_01_10,126.95833333333333,531.0,14.0,ºC
104,Temperature,2019,1,10,2019-01-10,28079104_83_98_19_01_10,9.117083333333335,48.77,1.07,ºC
58,Temperature,2019,1,10,2019-01-10,28079058_83_98_19_01_10,18.0,33.0,12.0,ºC
106,Temperature,2019,1,10,2019-01-10,28079106_83_98_19_01_10,0.3291666666666667,1.0,0.1,ºC
36,Temperature,2019,1,10,2019-01-10,28079036_83_98_19_01_10,0.7541666666666669,1.8,0.3,ºC
39,Precipitation,2019,1,10,2019-01-10,28079039_89_98_19_01_10,15.708333333333334,28.0,5.0,l/m^2
106,Precipitation,2019,1,10,2019-01-10,28079106_89_98_19_01_10,0.5666666666666667,2.1,0.1,l/m^2
59,Precipitation,2019,1,10,2019-01-10,28079059_89_98_19_01_10,63.875,117.0,20.0,l/m^2
35,Temperature,2019,1,10,2019-01-10,28079035_83_98_19_01_10,37.458333333333336,209.0,1.0,ºC
38,Temperature,2019,1,10,2019-01-10,28079038_83_98_19_01_10,78.25,197.0,3.0,ºC
108,Temperature,2019,1,10,2019-01-10,28079108_83_98_19_01_10,65.875,118.0,33.0,ºC
107,Temperature,2019,1,10,2019-01-10,28079107_83_98_19_01_10,70.70833333333333,145.0,36.0,ºC
107,Precipitation,2019,1,10,2019-01-10,28079107_89_98_19_01_10,18.333333333333332,34.0,10.0,l/m^2
24,Precipitation,2019,1,10,2019-01-10,28079024_89_98_19_01_10,70.95833333333333,155.0,13.0,l/m^2
107,Precipitation,2019,1,11,2019-01-11,28079107_89_98_19_01_11,170.375,430.0,25.0,l/m^2
103,Temperature,2019,1,11,2019-01-11,28079103_83_98_19_01_11,123.41666666666667,379.0,31.0,ºC
58,Temperature,2019,1,11,2019-01-11,28079058_83_98_19_01_11,71.08333333333333,142.0,22.0,ºC
109,Temperature,2019,1,11,2019-01-11,28079109_83_98_19_01_11,217.125,1075.0,26.0,ºC
56,Precipitation,2019,1,11,2019-01-11,28079056_89_98_19_01_11,20.375,89.0,1.0,l/m^2
18,Temperature,2019,1,11,2019-01-11,28079018_83_98_19_01_11,69.375,204.0,3.0,ºC
4,Temperature,2019,1,11,2019-01-11,28079004_83_98_19_01_11,56.791666666666664,238.0,1.0,ºC
54,Precipitation,2019,1,11,2019-01-11,28079054_89_98_19_01_11,13.493749999999999,39.3,1.63,l/m^2
108,Temperature,2019,1,11,2019-01-11,28079108_83_98_19_01_11,23.326666666666664,44.29,6.97,ºC
35,Temperature,2019,1,11,2019-01-11,28079035_83_98_19_01_11,1.1541666666666666,3.7,0.3,ºC
103,Precipitation,2019,1,11,2019-01-11,28079103_89_98_19_01_11,122.70833333333333,316.0,11.0,l/m^2
106,Temperature,2019,1,11,2019-01-11,28079106_83_98_19_01_11,17.333333333333332,42.0,1.0,ºC
56,Temperature,2019,1,11,2019-01-11,28079056_83_98_19_01_11,182.625,537.0,15.0,ºC
106,Precipitation,2019,1,11,2019-01-11,28079106_89_98_19_01_11,49.791666666666664,283.0,1.0,l/m^2
8,Temperature,2019,1,11,2019-01-11,28079008_83_98_19_01_11,26.791666666666668,63.0,11.0,ºC
39,Precipitation,2019,1,11,2019-01-11,28079039_89_98_19_01_11,23.333333333333332,57.0,5.0,l/m^2
111,Temperature,2019,1,11,2019-01-11,28079111_83_98_19_01_11,152.33333333333334,483.0,14.0,ºC
112,Temperature,2019,1,11,2019-01-11,28079112_83_98_19_01_11,86.70833333333333,176.0,48.0,ºC
110,Temperature,2019,1,11,2019-01-11,28079110_83_98_19_01_11,81.375,230.0,25.0,ºC
114,Temperature,2019,1,11,2019-01-11,28079114_83_98_19_01_11,18.25,60.0,2.0,ºC
107,Temperature,2019,1,11,2019-01-11,28079107_83_98_19_01_11,29.291666666666668,151.0,1.0,ºC
24,Temperature,2019,1,11,2019-01-11,28079024_83_98_19_01_11,142.0,604.0,14.0,ºC
113,Temperature,2019,1,11,2019-01-11,28079113_83_98_19_01_11,185.83333333333334,413.0,38.0,ºC
108,Precipitation,2019,1,11,2019-01-11,28079108_89_98_19_01_11,25.833333333333332,51.0,12.0,l/m^2
36,Temperature,2019,1,11,2019-01-11,28079036_83_98_19_01_11,0.29583333333333334,0.9,0.1,ºC
59,Precipitation,2019,1,11,2019-01-11,28079059_89_98_19_01_11,19.541666666666668,49.0,5.0,l/m^2
54,Temperature,2019,1,11,2019-01-11,28079054_83_98_19_01_11,23.152083333333337,47.06,2.18,ºC
102,Temperature,2019,1,11,2019-01-11,28079102_83_98_19_01_11,0.45833333333333326,1.4,0.2,ºC
38,Temperature,2019,1,11,2019-01-11,28079038_83_98_19_01_11,122.20833333333333,348.0,33.0,ºC
115,Temperature,2019,1,11,2019-01-11,28079115_83_98_19_01_11,166.33333333333334,574.0,1.0,ºC
24,Precipitation,2019,1,11,2019-01-11,28079024_89_98_19_01_11,25.0,83.0,3.0,l/m^2
102,Precipitation,2019,1,11,2019-01-11,28079102_89_98_19_01_11,41.208333333333336,120.0,8.0,l/m^2
59,Temperature,2019,1,11,2019-01-11,28079059_83_98_19_01_11,22.458333333333332,54.0,2.0,ºC
102,Precipitation,2019,1,12,2019-01-12,28079102_89_98_19_01_12,98.375,212.0,47.0,l/m^2
59,Temperature,2019,1,12,2019-01-12,28079059_83_98_19_01_12,4.720833333333333,11.9,0.4,ºC
106,Precipitation,2019,1,12,2019-01-12,28079106_89_98_19_01_12,0.7208333333333333,2.1,0.3,l/m^2
113,Temperature,2019,1,12,2019-01-12,28079113_83_98_19_01_12,33.791666666666664,88.0,11.0,ºC
56,Temperature,2019,1,12,2019-01-12,28079056_83_98_19_01_12,13.625,39.0,2.0,ºC
36,Temperature,2019,1,12,2019-01-12,28079036_83_98_19_01_12,1.923333333333333,2.25,1.73,ºC
8,Temperature,2019,1,12,2019-01-12,28079008_83_98_19_01_12,4.139583333333333,8.57,1.24,ºC
115,Temperature,2019,1,12,2019-01-12,28079115_83_98_19_01_12,85.33333333333333,123.0,38.0,ºC
112,Temperature,2019,1,12,2019-01-12,28079112_83_98_19_01_12,42.333333333333336,117.0,15.0,ºC
35,Temperature,2019,1,12,2019-01-12,28079035_83_98_19_01_12,0.8416666666666667,5.9,0.2,ºC
114,Temperature,2019,1,12,2019-01-12,28079114_83_98_19_01_12,19.583333333333332,37.0,6.0,ºC
111,Temperature,2019,1,12,2019-01-12,28079111_83_98_19_01_12,122.70833333333333,272.0,43.0,ºC
4,Temperature,2019,1,12,2019-01-12,28079004_83_98_19_01_12,16.166666666666668,26.0,8.0,ºC
58,Temperature,2019,1,12,2019-01-12,28079058_83_98_19_01_12,78.45833333333333,144.0,23.0,ºC
56,Precipitation,2019,1,12,2019-01-12,28079056_89_98_19_01_12,0.19958333333333333,0.36,0.08,l/m^2
107,Precipitation,2019,1,12,2019-01-12,28079107_89_98_19_01_12,329.75,971.0,47.0,l/m^2
103,Temperature,2019,1,12,2019-01-12,28079103_83_98_19_01_12,6.041666666666667,11.0,4.0,ºC
38,Temperature,2019,1,12,2019-01-12,28079038_83_98_19_01_12,0.9416666666666668,2.2,0.5,ºC
107,Temperature,2019,1,12,2019-01-12,28079107_83_98_19_01_12,0.42916666666666675,0.7,0.3,ºC
106,Temperature,2019,1,12,2019-01-12,28079106_83_98_19_01_12,21.875,49.0,2.0,ºC
103,Precipitation,2019,1,12,2019-01-12,28079103_89_98_19_01_12,16.583333333333332,35.0,2.0,l/m^2
104,Precipitation,2019,1,12,2019-01-12,28079104_89_98_19_01_12,77.875,130.0,32.0,l/m^2
54,Precipitation,2019,1,12,2019-01-12,28079054_89_98_19_01_12,145.20833333333334,324.0,39.0,l/m^2
18,Temperature,2019,1,12,2019-01-12,28079018_83_98_19_01_12,100.25,205.0,32.0,ºC
24,Temperature,2019,1,12,2019-01-12,28079024_83_98_19_01_12,17.125,49.0,7.0,ºC
59,Precipitation,2019,1,12,2019-01-12,28079059_89_98_19_01_12,119.0,406.0,22.0,l/m^2
108,Temperature,2019,1,12,2019-01-12,28079108_83_98_19_01_12,179.20833333333334,444.0,25.0,ºC
24,Precipitation,2019,1,12,2019-01-12,28079024_89_98_19_01_12,63.625,134.0,1.0,l/m^2
108,Precipitation,2019,1,12,2019-01-12,28079108_89_98_19_01_12,309.5,942.0,56.0,l/m^2
54,Temperature,2019,1,12,2019-01-12,28079054_83_98_19_01_12,13.708333333333334,22.0,7.0,ºC
110,Temperature,2019,1,12,2019-01-12,28079110_83_98_19_01_12,27.875,45.0,12.0,ºC
102,Temperature,2019,1,12,2019-01-12,28079102_83_98_19_01_12,47.541666666666664,137.0,10.0,ºC
109,Temperature,2019,1,12,2019-01-12,28079109_83_98_19_01_12,17.708333333333332,31.0,11.0,ºC
104,Temperature,2019,1,12,2019-01-12,28079104_83_98_19_01_12,1.7262499999999994,1.89,1.65,ºC
39,Precipitation,2019,1,12,2019-01-12,28079039_89_98_19_01_12,0.9916666666666666,3.5,0.2,l/m^2
38,Temperature,2019,1,13,2019-01-13,28079038_83_98_19_01_13,59.583333333333336,88.0,26.0,ºC
112,Temperature,2019,1,13,2019-01-13,28079112_83_98_19_01_13,175.625,336.0,34.0,ºC
18,Temperature,2019,1,13,2019-01-13,28079018_83_98_19_01_13,142.08333333333334,336.0,29.0,ºC
54,Temperature,2019,1,13,2019-01-13,28079054_83_98_19_01_13,0.5333333333333333,1.2,0.2,ºC
107,Precipitation,2019,1,13,2019-01-13,28079107_89_98_19_01_13,199.83333333333334,683.0,31.0,l/m^2
24,Precipitation,2019,1,13,2019-01-13,28079024_89_98_19_01_13,304.0416666666667,676.0,87.0,l/m^2
110,Temperature,2019,1,13,2019-01-13,28079110_83_98_19_01_13,86.0,161.0,40.0,ºC
58,Temperature,2019,1,13,2019-01-13,28079058_83_98_19_01_13,0.9791666666666666,2.9,0.3,ºC
114,Temperature,2019,1,13,2019-01-13,28079114_83_98_19_01_13,7.067916666666665,22.58,1.72,ºC
59,Precipitation,2019,1,13,2019-01-13,28079059_89_98_19_01_13,268.4166666666667,806.0,78.0,l/m^2
24,Temperature,2019,1,13,2019-01-13,28079024_83_98_19_01_13,153.5,382.0,31.0,ºC
108,Precipitation,2019,1,13,2019-01-13,28079108_89_98_19_01_13,3.7341666666666673,13.59,0.96,l/m^2
59,Temperature,2019,1,13,2019-01-13,28079059_83_98_19_01_13,0.8291666666666667,2.1,0.3,ºC
102,Precipitation,2019,1,13,2019-01-13,28079102_89_98_19_01_13,9.768333333333333,33.95,1.35,l/m^2
107,Temperature,2019,1,13,2019-01-13,28079107_83_98_19_01_13,8.986666666666666,20.69,6.49,ºC
113,Temperature,2019,1,13,2019-01-13,28079113_83_98_19_01_13,1.4166666666666663,2.9,0.5,ºC
102,Temperature,2019,1,13,2019-01-13,28079102_83_98_19_01_13,255.0,542.0,71.0,ºC
106,Temperature,2019,1,13,2019-01-13,28079106_83_98_19_01_13,104.625,294.0,47.0,ºC
36,Temperature,2019,1,13,2019-01-13,28079036_83_98_19_01_13,223.95833333333334,550.0,42.0,ºC
39,Precipitation,2019,1,13,2019-01-13,28079039_89_98_19_01_13,40.041666666666664,71.0,13.0,l/m^2
115,Temperature,2019,1,13,2019-01-13,28079115_83_98_19_01_13,247.79166666666666,707.0,23.0,ºC
103,Temperature,2019,1,13,2019-01-13,28079103_83_98_19_01_13,193.875,642.0,30.0,ºC
54,Precipitation,2019,1,13,2019-01-13,28079054_89_98_19_01_13,65.625,195.0,1.0,l/m^2
56,Precipitation,2019,1,13,2019-01-13,28079056_89_98_19_01_13,55.041666666666664,183.0,1.0,l/m^2
106,Precipitation,2019,1,13,2019-01-13,28079106_89_98_19_01_13,1.5258333333333336,1.95,1.31,l/m^2
108,Temperature,2019,1,13,2019-01-13,28079108_83_98_19_01_13,71.54166666666667,154.0,28.0,ºC
111,Temperature,2019,1,13,2019-01-13,28079111_83_98_19_01_13,68.41666666666667,339.0,1.0,ºC
103,Precipitation,2019,1,13,2019-01-13,28079103_89_98_19_01_13,34.375,63.0,9.0,l/m^2
56,Temperature,2019,1,13,2019-01-13,28079056_83_98_19_01_13,97.91666666666667,201.0,44.0,ºC
8,Temperature,2019,1,13,2019-01-13,28079008_83_98_19_01_13,1.7754166666666666,2.26,1.51,ºC
35,Temperature,2019,1,13,2019-01-13,28079035_83_98_19_01_13,33.833333333333336,66.0,9.0,ºC
4,Temperature,2019,1,13,2019-01-13,28079004_83_98_19_01_13,80.04166666666667,328.0,1.0,ºC
58,Temperature,2019,1,14,2019-01-14,28079058_83_98_19_01_14,38.75,71.0,14.0,ºC
114,Temperature,2019,1,14,2019-01-14,28079114_83_98_19_01_14,233.45833333333334,463.0,32.0,ºC
39,Precipitation,2019,1,14,2019-01-14,28079039_89_98_19_01_14,21.833333333333332,34.0,14.0,l/m^2
103,Precipitation,2019,1,14,2019-01-14,28079103_89_98_19_01_14,79.5,117.0,46.0,l/m^2
8,Temperature,2019,1,14,2019-01-14,28079008_83_98_19_01_14,113.83333333333333,262.0,19.0,ºC
108,Precipitation,2019,1,14,2019-01-14,28079108_89_98_19_01_14,80.5,139.0,40.0,l/m^2
102,Precipitation,2019,1,14,2019-01-14,28079102_89_98_19_01_14,19.333333333333332,29.0,10.0,l/m^2
56,Temperature,2019,1,14,2019-01-14,28079056_83_98_19_01_14,166.08333333333334,677.0,16.0,ºC
107,Temperature,2019,1,14,2019-01-14,28079107_83_98_19_01_14,89.16666666666667,133.0,37.0,ºC
54,Precipitation,2019,1,14,2019-01-14,28079054_89_98_19_01_14,172.04166666666666,776.0,28.0,l/m^2
106,Temperature,2019,1,14,2019-01-14,28079106_83_98_19_01_14,4.1000000000000005,19.27,0.85,ºC
113,Temperature,2019,1,14,2019-01-14,28079113_83_98_19_01_14,0.8541666666666665,2.6,0.4,ºC
106,Precipitation,2019,1,14,2019-01-14,28079106_89_98_19_01_14,107.58333333333333,269.0,29.0,l/m^2
104,Temperature,2019,1,14,2019-01-14,28079104_83_98_19_01_14,101.375,263.0,2.0,ºC
36,Temperature,2019,1,14,2019-01-14,28079036_83_98_19_01_14,244.45833333333334,511.0,104.0,ºC
24,Temperature,2019,1,14,2019-01-14,28079024_83_98_19_01_14,90.45833333333333,279.0,2.0,ºC
59,Temperature,2019,1,14,2019-01-14,28079059_83_98_19_01_14,0.47500000000000003,0.9,0.1,ºC
56,Precipitation,2019,1,14,2019-01-14,28079056_89_98_19_01_14,5.908333333333334,13.0,1.9,l/m^2
104,Precipitation,2019,1,14,2019-01-14,28079104_89_98_19_01_14,22.333333333333332,35.0,9.0,l/m^2
115,Temperature,2019,1,14,2019-01-14,28079115_83_98_19_01_14,12.886249999999997,36.33,0.71,ºC
103,Temperature,2019,1,14,2019-01-14,28079103_83_98_19_01_14,84.08333333333333,172.0,21.0,ºC
59,Precipitation,2019,1,14,2019-01-14,28079059_89_98_19_01_14,61.125,156.0,15.0,l/m^2
35,Temperature,2019,1,14,2019-01-14,28079035_83_98_19_01_14,0.2508333333333334,0.5,0.13,ºC
24,Precipitation,2019,1,14,2019-01-14,28079024_89_98_19_01_14,19.916666666666668,39.0,8.0,l/m^2
102,Temperature,2019,1,14,2019-01-14,28079102_83_98_19_01_14,79.91666666666667,318.0,2.0,ºC
108,Temperature,2019,1,14,2019-01-14,28079108_83_98_19_01_14,1.9041666666666666,5.7,0.4,ºC
4,Temperature,2019,1,14,2019-01-14,28079004_83_98_19_01_14,54.041666666666664,152.0,5.0,ºC
38,Temperature,2019,1,14,2019-01-14,28079038_83_98_19_01_14,0.4083333333333334,1.3,0.1,ºC
109,Temperature,2019,1,14,2019-01-14,28079109_83_98_19_01_14,0.6,1.4,0.2,ºC
112,Temperature,2019,1,14,2019-01-14,28079112_83_98_19_01_14,54.708333333333336,93.0,25.0,ºC
107,Precipitation,2019,1,14,2019-01-14,28079107_89_98_19_01_14,13.0,19.0,9.0,l/m^2
54,Temperature,2019,1,14,2019-01-14,28079054_83_98_19_01_14,56.416666666666664,198.0,1.0,ºC
18,Temperature,2019,1,14,2019-01-14,28079018_83_98_19_01_14,1.05,2.8,0.3,ºC
24,Temperature,2019,1,15,2019-01-15,28079024_83_98_19_01_15,106.66666666666667,349.0,1.0,ºC
59,Temperature,2019,1,15,2019-01-15,28079059_83_98_19_01_15,6.533333333333334,18.5,1.3,ºC
59,Precipitation,2019,1,15,2019-01-15,28079059_89_98_19_01_15,1.0291666666666663,1.6,0.7,l/m^2
56,Precipitation,2019,1,15,2019-01-15,28079056_89_98_19_01_15,5.169166666666667,12.9,3.02,l/m^2
54,Precipitation,2019,1,15,2019-01-15,28079054_89_98_19_01_15,4.441666666666667,9.8,1.4,l/m^2
115,Temperature,2019,1,15,2019-01-15,28079115_83_98_19_01_15,93.70833333333333,213.0,2.0,ºC
35,Temperature,2019,1,15,2019-01-15,28079035_83_98_19_01_15,67.0,109.0,30.0,ºC
56,Temperature,2019,1,15,2019-01-15,28079056_83_98_19_01_15,1.05,1.9,0.6,ºC
24,Precipitation,2019,1,15,2019-01-15,28079024_89_98_19_01_15,16.666666666666668,35.0,9.0,l/m^2
54,Temperature,2019,1,15,2019-01-15,28079054_83_98_19_01_15,447.75,870.0,174.0,ºC
39,Precipitation,2019,1,15,2019-01-15,28079039_89_98_19_01_15,33.75,56.0,19.0,l/m^2
8,Temperature,2019,1,15,2019-01-15,28079008_83_98_19_01_15,7.034999999999999,26.06,2.34,ºC
114,Temperature,2019,1,15,2019-01-15,28079114_83_98_19_01_15,62.333333333333336,102.0,31.0,ºC
58,Temperature,2019,1,15,2019-01-15,28079058_83_98_19_01_15,4.0,15.3,1.3,ºC
18,Temperature,2019,1,15,2019-01-15,28079018_83_98_19_01_15,1.7208333333333332,4.4,0.5,ºC
38,Temperature,2019,1,15,2019-01-15,28079038_83_98_19_01_15,8.65666666666667,15.71,6.46,ºC
36,Temperature,2019,1,15,2019-01-15,28079036_83_98_19_01_15,77.125,183.0,29.0,ºC
4,Temperature,2019,1,15,2019-01-15,28079004_83_98_19_01_15,244.625,509.0,41.0,ºC
111,Temperature,2019,1,15,2019-01-15,28079111_83_98_19_01_15,85.91666666666667,184.0,43.0,ºC
104,Temperature,2019,1,15,2019-01-15,28079104_83_98_19_01_15,223.58333333333334,456.0,58.0,ºC
106,Temperature,2019,1,15,2019-01-15,28079106_83_98_19_01_15,0.8250000000000001,2.1,0.2,ºC
